Month.x,Year.x,denguecases,MonthYear,AvgMeanTemp,MaxTemp,MinTemp,TotalDailyRain,Total30MinRain,Total60MinRain,Total120MinRain,Electricity_KWh
1,2014,1887,2014-01,26.203225806451613,31.8,22.4,75.39999999999999,0,0,0,411.8
1,2014,1887,2014-01,26.203225806451613,31.8,22.4,75.39999999999999,0,0,0,302
1,2014,1887,2014-01,26.203225806451613,31.8,22.4,75.39999999999999,0,0,0,297.3999999999999
1,2014,1887,2014-01,26.203225806451613,31.8,22.4,75.39999999999999,0,0,0,659.5
1,2014,1887,2014-01,26.203225806451613,31.8,22.4,75.39999999999999,0,0,0,659.5
1,2015,982,2015-01,26.861290322580643,32.4,23.3,79.6,0,0,0,432.6
1,2015,982,2015-01,26.861290322580643,32.4,23.3,79.6,0,0,0,317
1,2015,982,2015-01,26.861290322580643,32.4,23.3,79.6,0,0,0,310.8999999999999
1,2015,982,2015-01,26.861290322580643,32.4,23.3,79.6,0,0,0,722
1,2015,982,2015-01,26.861290322580643,32.4,23.3,79.6,0,0,0,720.6
1,2016,2428,2016-01,28.29032258064516,32.8,22.9,127,0,0,0,443.2
1,2016,2428,2016-01,28.29032258064516,32.8,22.9,127,0,0,0,384.6
1,2016,2428,2016-01,28.29032258064516,32.8,22.9,127,0,0,0,379.3
1,2016,2428,2016-01,28.29032258064516,32.8,22.9,127,0,0,0,619
1,2016,2428,2016-01,28.29032258064516,32.8,22.9,127,0,0,0,807.8
1,2016,2428,2016-01,28.29032258064516,32.8,22.9,127,0,0,0,293.3999999999999
1,2017,298,2017-01,26.941935483870967,33.7,21.8,197.8,0,0,0,423
1,2017,298,2017-01,26.941935483870967,33.7,21.8,197.8,0,0,0,334.7
1,2017,298,2017-01,26.941935483870967,33.7,21.8,197.8,0,0,0,331.1
1,2017,298,2017-01,26.941935483870967,33.7,21.8,197.8,0,0,0,658.8
1,2017,298,2017-01,26.941935483870967,33.7,21.8,197.8,0,0,0,863.7
1,2017,298,2017-01,26.941935483870967,33.7,21.8,197.8,0,0,0,268.8
1,2018,298,2018-01,26.112903225806452,33.2,21.3,287,0,0,0,399.7
1,2018,298,2018-01,26.112903225806452,33.2,21.3,287,0,0,0,340.6
1,2018,298,2018-01,26.112903225806452,33.2,21.3,287,0,0,0,337
1,2018,298,2018-01,26.112903225806452,33.2,21.3,287,0,0,0,626.8
1,2018,298,2018-01,26.112903225806452,33.2,21.3,287,0,0,0,789.8
1,2018,298,2018-01,26.112903225806452,33.2,21.3,287,0,0,0,235.6
1,2019,1071,2019-01,27.974193548387095,33.4,23.5,63.6,0,0,0,404.7
1,2019,1071,2019-01,27.974193548387095,33.4,23.5,63.6,0,0,0,314.8
1,2019,1071,2019-01,27.974193548387095,33.4,23.5,63.6,0,0,0,311.8999999999999
1,2019,1071,2019-01,27.974193548387095,33.4,23.5,63.6,0,0,0,593.7
1,2019,1071,2019-01,27.974193548387095,33.4,23.5,63.6,0,0,0,764.6
1,2019,1071,2019-01,27.974193548387095,33.4,23.5,63.6,0,0,0,209.2
1,2020,1729,2020-01,27.73225806451613,32.8,23.8,88.4,0,0,0,406
1,2020,1729,2020-01,27.73225806451613,32.8,23.8,88.4,0,0,0,308.2
1,2020,1729,2020-01,27.73225806451613,32.8,23.8,88.4,0,0,0,304.6
1,2020,1729,2020-01,27.73225806451613,32.8,23.8,88.4,0,0,0,612.9
1,2020,1729,2020-01,27.73225806451613,32.8,23.8,88.4,0,0,0,806.7
1,2020,1729,2020-01,27.73225806451613,32.8,23.8,88.4,0,0,0,222.2
1,2021,647,2021-01,25.980645161290322,31.6,21.7,1385.6,292,407.6,529.2,400.7
1,2021,647,2021-01,25.980645161290322,31.6,21.7,1385.6,292,407.6,529.2,349.9
1,2021,647,2021-01,25.980645161290322,31.6,21.7,1385.6,292,407.6,529.2,347.8
1,2021,647,2021-01,25.980645161290322,31.6,21.7,1385.6,292,407.6,529.2,574
1,2021,647,2021-01,25.980645161290322,31.6,21.7,1385.6,292,407.6,529.2,727.7
1,2021,647,2021-01,25.980645161290322,31.6,21.7,1385.6,292,407.6,529.2,228.3
1,2022,603,2022-01,27.448387096774194,33.1,23.2,199.6,72,92,105.6,416.3
1,2022,603,2022-01,27.448387096774194,33.1,23.2,199.6,72,92,105.6,360.4
1,2022,603,2022-01,27.448387096774194,33.1,23.2,199.6,72,92,105.6,359
1,2022,603,2022-01,27.448387096774194,33.1,23.2,199.6,72,92,105.6,627.9
1,2022,603,2022-01,27.448387096774194,33.1,23.2,199.6,72,92,105.6,804.1
1,2022,603,2022-01,27.448387096774194,33.1,23.2,199.6,72,92,105.6,229.8
1,2023,1016,2023-01,26.53548387096774,34.2,22.4,605.2,204.4,252,339.2,376
1,2023,1016,2023-01,26.53548387096774,34.2,22.4,605.2,204.4,252,339.2,265.7
1,2023,1016,2023-01,26.53548387096774,34.2,22.4,605.2,204.4,252,339.2,264
1,2023,1016,2023-01,26.53548387096774,34.2,22.4,605.2,204.4,252,339.2,580.1
1,2023,1016,2023-01,26.53548387096774,34.2,22.4,605.2,204.4,252,339.2,726.5
1,2023,1016,2023-01,26.53548387096774,34.2,22.4,605.2,204.4,252,339.2,255.1
1,2024,2024,2024-01,26.822580645161292,32.9,23.2,999.2,416.4,542.8,668,393.5
1,2024,2024,2024-01,26.822580645161292,32.9,23.2,999.2,416.4,542.8,668,284
1,2024,2024,2024-01,26.822580645161292,32.9,23.2,999.2,416.4,542.8,668,282.5
1,2024,2024,2024-01,26.822580645161292,32.9,23.2,999.2,416.4,542.8,668,579.8
1,2024,2024,2024-01,26.822580645161292,32.9,23.2,999.2,416.4,542.8,668,753.2
1,2024,2024,2024-01,26.822580645161292,32.9,23.2,999.2,416.4,542.8,668,248.8
2,2014,1024,2014-02,27.225,33.8,22.4,0.2,0,0,0,351.4
2,2014,1024,2014-02,27.225,33.8,22.4,0.2,0,0,0,295.5
2,2014,1024,2014-02,27.225,33.8,22.4,0.2,0,0,0,291.7
2,2014,1024,2014-02,27.225,33.8,22.4,0.2,0,0,0,551.8
2,2014,1024,2014-02,27.225,33.8,22.4,0.2,0,0,0,551.9
2,2015,656,2015-02,26.975,33.6,23.1,18.8,0,0,0,347.7
2,2015,656,2015-02,26.975,33.6,23.1,18.8,0,0,0,280.1
2,2015,656,2015-02,26.975,33.6,23.1,18.8,0,0,0,276.5
2,2015,656,2015-02,26.975,33.6,23.1,18.8,0,0,0,576.3
2,2015,656,2015-02,26.975,33.6,23.1,18.8,0,0,0,574.3
2,2016,2045,2016-02,27.83448275862069,32.7,23.3,186,0,0,0,431
2,2016,2045,2016-02,27.83448275862069,32.7,23.3,186,0,0,0,342.3
2,2016,2045,2016-02,27.83448275862069,32.7,23.3,186,0,0,0,339.2
2,2016,2045,2016-02,27.83448275862069,32.7,23.3,186,0,0,0,602.9
2,2016,2045,2016-02,27.83448275862069,32.7,23.3,186,0,0,0,784.1
2,2016,2045,2016-02,27.83448275862069,32.7,23.3,186,0,0,0,299.3
2,2017,246,2017-02,26.92142857142857,32.4,22.6,159.2,0,0,0,350.1
2,2017,246,2017-02,26.92142857142857,32.4,22.6,159.2,0,0,0,293.1
2,2017,246,2017-02,26.92142857142857,32.4,22.6,159.2,0,0,0,290.1
2,2017,246,2017-02,26.92142857142857,32.4,22.6,159.2,0,0,0,515.5
2,2017,246,2017-02,26.92142857142857,32.4,22.6,159.2,0,0,0,633
2,2017,246,2017-02,26.92142857142857,32.4,22.6,159.2,0,0,0,256.6
2,2018,168,2018-02,27.160714285714285,33.5,23.5,14.8,0,0,0,351.8
2,2018,168,2018-02,27.160714285714285,33.5,23.5,14.8,0,0,0,259
2,2018,168,2018-02,27.160714285714285,33.5,23.5,14.8,0,0,0,256.2
2,2018,168,2018-02,27.160714285714285,33.5,23.5,14.8,0,0,0,522.6
2,2018,168,2018-02,27.160714285714285,33.5,23.5,14.8,0,0,0,645.5
2,2018,168,2018-02,27.160714285714285,33.5,23.5,14.8,0,0,0,222.4
2,2019,712,2019-02,28.21785714285714,34.1,21.9,31.599999999999998,0,0,0,433.3
2,2019,712,2019-02,28.21785714285714,34.1,21.9,31.599999999999998,0,0,0,326.8
2,2019,712,2019-02,28.21785714285714,34.1,21.9,31.599999999999998,0,0,0,323.8999999999999
2,2019,712,2019-02,28.21785714285714,34.1,21.9,31.599999999999998,0,0,0,646.9
2,2019,712,2019-02,28.21785714285714,34.1,21.9,31.599999999999998,0,0,0,835.8
2,2019,712,2019-02,28.21785714285714,34.1,21.9,31.599999999999998,0,0,0,215.3
2,2020,1535,2020-02,27.858620689655172,33.1,23.7,65,0,0,0,423.4
2,2020,1535,2020-02,27.858620689655172,33.1,23.7,65,0,0,0,369.1
2,2020,1535,2020-02,27.858620689655172,33.1,23.7,65,0,0,0,367.6
2,2020,1535,2020-02,27.858620689655172,33.1,23.7,65,0,0,0,618.4
2,2020,1535,2020-02,27.858620689655172,33.1,23.7,65,0,0,0,786.2
2,2020,1535,2020-02,27.858620689655172,33.1,23.7,65,0,0,0,285.7
2,2021,578,2021-02,27.271428571428572,33.7,23.7,2,2,2,2,384.2
2,2021,578,2021-02,27.271428571428572,33.7,23.7,2,2,2,2,277.5
2,2021,578,2021-02,27.271428571428572,33.7,23.7,2,2,2,2,275.8
2,2021,578,2021-02,27.271428571428572,33.7,23.7,2,2,2,2,531.7
2,2021,578,2021-02,27.271428571428572,33.7,23.7,2,2,2,2,701.9
2,2021,578,2021-02,27.271428571428572,33.7,23.7,2,2,2,2,156.1
2,2022,730,2022-02,27.289285714285715,33.6,22.6,350,172.8,227.6,252.4,401
2,2022,730,2022-02,27.289285714285715,33.6,22.6,350,172.8,227.6,252.4,314.3
2,2022,730,2022-02,27.289285714285715,33.6,22.6,350,172.8,227.6,252.4,313.2
2,2022,730,2022-02,27.289285714285715,33.6,22.6,350,172.8,227.6,252.4,599.5
2,2022,730,2022-02,27.289285714285715,33.6,22.6,350,172.8,227.6,252.4,754.1
2,2022,730,2022-02,27.289285714285715,33.6,22.6,350,172.8,227.6,252.4,237.8
2,2023,728,2023-02,26.946428571428573,32,21.7,648.8000000000001,214.8,306.4,380.4,352.3
2,2023,728,2023-02,26.946428571428573,32,21.7,648.8000000000001,214.8,306.4,380.4,237.9
2,2023,728,2023-02,26.946428571428573,32,21.7,648.8000000000001,214.8,306.4,380.4,236.5
2,2023,728,2023-02,26.946428571428573,32,21.7,648.8000000000001,214.8,306.4,380.4,537.6
2,2023,728,2023-02,26.946428571428573,32,21.7,648.8000000000001,214.8,306.4,380.4,674
2,2023,728,2023-02,26.946428571428573,32,21.7,648.8000000000001,214.8,306.4,380.4,248.8
2,2024,1775,2024-02,28.224137931034484,33.4,24.3,120.39999999999999,60.800000000000004,87.6,104.4,426.2
2,2024,1775,2024-02,28.224137931034484,33.4,24.3,120.39999999999999,60.800000000000004,87.6,104.4,255.1
2,2024,1775,2024-02,28.224137931034484,33.4,24.3,120.39999999999999,60.800000000000004,87.6,104.4,253.4
2,2024,1775,2024-02,28.224137931034484,33.4,24.3,120.39999999999999,60.800000000000004,87.6,104.4,608.9
2,2024,1775,2024-02,28.224137931034484,33.4,24.3,120.39999999999999,60.800000000000004,87.6,104.4,798.2
2,2024,1775,2024-02,28.224137931034484,33.4,24.3,120.39999999999999,60.800000000000004,87.6,104.4,253.3
3,2014,870,2014-03,27.93225806451613,34.4,23.6,66,0,0,0,377.3
3,2014,870,2014-03,27.93225806451613,34.4,23.6,66,0,0,0,283.7
3,2014,870,2014-03,27.93225806451613,34.4,23.6,66,0,0,0,279.6
3,2014,870,2014-03,27.93225806451613,34.4,23.6,66,0,0,0,651.5
3,2014,870,2014-03,27.93225806451613,34.4,23.6,66,0,0,0,652
3,2015,521,2015-03,28.15483870967742,34.4,23.4,84.4,0,0,0,400.2
3,2015,521,2015-03,28.15483870967742,34.4,23.4,84.4,0,0,0,292
3,2015,521,2015-03,28.15483870967742,34.4,23.4,84.4,0,0,0,287.3
3,2015,521,2015-03,28.15483870967742,34.4,23.4,84.4,0,0,0,720.6
3,2015,521,2015-03,28.15483870967742,34.4,23.4,84.4,0,0,0,719.8
3,2016,1863,2016-03,28.983870967741936,34.1,25.4,6.2,0,0,0,438
3,2016,1863,2016-03,28.983870967741936,34.1,25.4,6.2,0,0,0,338
3,2016,1863,2016-03,28.983870967741936,34.1,25.4,6.2,0,0,0,334.5
3,2016,1863,2016-03,28.983870967741936,34.1,25.4,6.2,0,0,0,627.3
3,2016,1863,2016-03,28.983870967741936,34.1,25.4,6.2,0,0,0,820
3,2016,1863,2016-03,28.983870967741936,34.1,25.4,6.2,0,0,0,298
3,2017,190,2017-03,27.364516129032257,33.3,22.9,136.6,0,0,0,398
3,2017,190,2017-03,27.364516129032257,33.3,22.9,136.6,0,0,0,355.4
3,2017,190,2017-03,27.364516129032257,33.3,22.9,136.6,0,0,0,352.4
3,2017,190,2017-03,27.364516129032257,33.3,22.9,136.6,0,0,0,567.7
3,2017,190,2017-03,27.364516129032257,33.3,22.9,136.6,0,0,0,717.2
3,2017,190,2017-03,27.364516129032257,33.3,22.9,136.6,0,0,0,233.1
3,2018,136,2018-03,27.970967741935485,34.2,23.6,44.6,0,0,0,389.3
3,2018,136,2018-03,27.970967741935485,34.2,23.6,44.6,0,0,0,304.6
3,2018,136,2018-03,27.970967741935485,34.2,23.6,44.6,0,0,0,301.3
3,2018,136,2018-03,27.970967741935485,34.2,23.6,44.6,0,0,0,527.4
3,2018,136,2018-03,27.970967741935485,34.2,23.6,44.6,0,0,0,667.5
3,2018,136,2018-03,27.970967741935485,34.2,23.6,44.6,0,0,0,187.6
3,2019,440,2019-03,28.703225806451613,34.8,22.3,72.2,0,0,0,352.1
3,2019,440,2019-03,28.703225806451613,34.8,22.3,72.2,0,0,0,264.6
3,2019,440,2019-03,28.703225806451613,34.8,22.3,72.2,0,0,0,263.3999999999999
3,2019,440,2019-03,28.703225806451613,34.8,22.3,72.2,0,0,0,536.8
3,2019,440,2019-03,28.703225806451613,34.8,22.3,72.2,0,0,0,683.1
3,2019,440,2019-03,28.703225806451613,34.8,22.3,72.2,0,0,0,195.5
3,2020,1509,2020-03,28.616129032258065,34,24.1,108.8,0,0,0,406.8
3,2020,1509,2020-03,28.616129032258065,34,24.1,108.8,0,0,0,294
3,2020,1509,2020-03,28.616129032258065,34,24.1,108.8,0,0,0,291.8
3,2020,1509,2020-03,28.616129032258065,34,24.1,108.8,0,0,0,592.2
3,2020,1509,2020-03,28.616129032258065,34,24.1,108.8,0,0,0,782.3
3,2020,1509,2020-03,28.616129032258065,34,24.1,108.8,0,0,0,196.4
3,2021,647,2021-03,27.92258064516129,34.2,23,364.8,215.6,280.8,326,401
3,2021,647,2021-03,27.92258064516129,34.2,23,364.8,215.6,280.8,326,284
3,2021,647,2021-03,27.92258064516129,34.2,23,364.8,215.6,280.8,326,282.3
3,2021,647,2021-03,27.92258064516129,34.2,23,364.8,215.6,280.8,326,587
3,2021,647,2021-03,27.92258064516129,34.2,23,364.8,215.6,280.8,326,743.8
3,2021,647,2021-03,27.92258064516129,34.2,23,364.8,215.6,280.8,326,219.2
3,2022,2004,2022-03,28.09032258064516,34.2,23,326.4,227.6,271.6,305.6,426.8
3,2022,2004,2022-03,28.09032258064516,34.2,23,326.4,227.6,271.6,305.6,314.5
3,2022,2004,2022-03,28.09032258064516,34.2,23,326.4,227.6,271.6,305.6,313.3999999999999
3,2022,2004,2022-03,28.09032258064516,34.2,23,326.4,227.6,271.6,305.6,650.4
3,2022,2004,2022-03,28.09032258064516,34.2,23,326.4,227.6,271.6,305.6,835.4
3,2022,2004,2022-03,28.09032258064516,34.2,23,326.4,227.6,271.6,305.6,231.8
3,2023,615,2023-03,27.070967741935483,33.6,21.8,486.8,172,247.6,308.8,374.9
3,2023,615,2023-03,27.070967741935483,33.6,21.8,486.8,172,247.6,308.8,268.3
3,2023,615,2023-03,27.070967741935483,33.6,21.8,486.8,172,247.6,308.8,266.8
3,2023,615,2023-03,27.070967741935483,33.6,21.8,486.8,172,247.6,308.8,558.7
3,2023,615,2023-03,27.070967741935483,33.6,21.8,486.8,172,247.6,308.8,721.8
3,2023,615,2023-03,27.070967741935483,33.6,21.8,486.8,172,247.6,308.8,224.7
3,2024,1367,2024-03,28.83225806451613,35.2,22.5,322.4,236.4,277.2,292,386.1
3,2024,1367,2024-03,28.83225806451613,35.2,22.5,322.4,236.4,277.2,292,246.6
3,2024,1367,2024-03,28.83225806451613,35.2,22.5,322.4,236.4,277.2,292,245.2
3,2024,1367,2024-03,28.83225806451613,35.2,22.5,322.4,236.4,277.2,292,540.3
3,2024,1367,2024-03,28.83225806451613,35.2,22.5,322.4,236.4,277.2,292,724.7
3,2024,1367,2024-03,28.83225806451613,35.2,22.5,322.4,236.4,277.2,292,200.9
4,2014,1253,2014-04,28.23,34.5,22.8,110,0,0,0,459.8
4,2014,1253,2014-04,28.23,34.5,22.8,110,0,0,0,348.5
4,2014,1253,2014-04,28.23,34.5,22.8,110,0,0,0,342.1
4,2014,1253,2014-04,28.23,34.5,22.8,110,0,0,0,724.9
4,2014,1253,2014-04,28.23,34.5,22.8,110,0,0,0,725.5
4,2015,567,2015-04,28.6,34.4,24,73.2,0,0,0,502.6
4,2015,567,2015-04,28.6,34.4,24,73.2,0,0,0,379.9
4,2015,567,2015-04,28.6,34.4,24,73.2,0,0,0,374.5
4,2015,567,2015-04,28.6,34.4,24,73.2,0,0,0,810.3
4,2015,567,2015-04,28.6,34.4,24,73.2,0,0,0,809.4
4,2016,986,2016-04,29.44,35,25.3,89.8,0,0,0,517.8
4,2016,986,2016-04,29.44,35,25.3,89.8,0,0,0,420
4,2016,986,2016-04,29.44,35,25.3,89.8,0,0,0,414.2
4,2016,986,2016-04,29.44,35,25.3,89.8,0,0,0,707
4,2016,986,2016-04,29.44,35,25.3,89.8,0,0,0,916.2
4,2016,986,2016-04,29.44,35,25.3,89.8,0,0,0,347
4,2017,157,2017-04,27.786666666666665,34.4,22.8,210.4,0,0,0,446
4,2017,157,2017-04,27.786666666666665,34.4,22.8,210.4,0,0,0,382.2
4,2017,157,2017-04,27.786666666666665,34.4,22.8,210.4,0,0,0,378
4,2017,157,2017-04,27.786666666666665,34.4,22.8,210.4,0,0,0,633.4
4,2017,157,2017-04,27.786666666666665,34.4,22.8,210.4,0,0,0,800.5
4,2017,157,2017-04,27.786666666666665,34.4,22.8,210.4,0,0,0,252
4,2018,188,2018-04,28.496666666666666,35,22.6,61.2,0,0,0,492
4,2018,188,2018-04,28.496666666666666,35,22.6,61.2,0,0,0,375.9
4,2018,188,2018-04,28.496666666666666,35,22.6,61.2,0,0,0,372.1
4,2018,188,2018-04,28.496666666666666,35,22.6,61.2,0,0,0,753.9
4,2018,188,2018-04,28.496666666666666,35,22.6,61.2,0,0,0,930.3
4,2018,188,2018-04,28.496666666666666,35,22.6,61.2,0,0,0,314.5
4,2019,525,2019-04,28.64666666666667,34.5,22.7,174.8,0,0,0,414.5
4,2019,525,2019-04,28.64666666666667,34.5,22.7,174.8,0,0,0,373.8
4,2019,525,2019-04,28.64666666666667,34.5,22.7,174.8,0,0,0,370.7
4,2019,525,2019-04,28.64666666666667,34.5,22.7,174.8,0,0,0,599.1
4,2019,525,2019-04,28.64666666666667,34.5,22.7,174.8,0,0,0,790.3
4,2019,525,2019-04,28.64666666666667,34.5,22.7,174.8,0,0,0,204.6
4,2020,1807,2020-04,28.85,34.6,23.8,376,232.8,297.2,323.2,479.1
4,2020,1807,2020-04,28.85,34.6,23.8,376,232.8,297.2,323.2,321.6
4,2020,1807,2020-04,28.85,34.6,23.8,376,232.8,297.2,323.2,319.3999999999999
4,2020,1807,2020-04,28.85,34.6,23.8,376,232.8,297.2,323.2,689.7
4,2020,1807,2020-04,28.85,34.6,23.8,376,232.8,297.2,323.2,925.4
4,2020,1807,2020-04,28.85,34.6,23.8,376,232.8,297.2,323.2,218.4
4,2021,427,2021-04,28.243333333333332,34.7,23.1,580.8,300,406.8,478,492.4
4,2021,427,2021-04,28.243333333333332,34.7,23.1,580.8,300,406.8,478,360.5
4,2021,427,2021-04,28.243333333333332,34.7,23.1,580.8,300,406.8,478,357.9
4,2021,427,2021-04,28.243333333333332,34.7,23.1,580.8,300,406.8,478,707
4,2021,427,2021-04,28.243333333333332,34.7,23.1,580.8,300,406.8,478,887.3
4,2021,427,2021-04,28.243333333333332,34.7,23.1,580.8,300,406.8,478,277.7
4,2022,3322,2022-04,28.1,34,23.1,479.2,309.2,401.2,446.40000000000003,452.3
4,2022,3322,2022-04,28.1,34,23.1,479.2,309.2,401.2,446.40000000000003,343.5
4,2022,3322,2022-04,28.1,34,23.1,479.2,309.2,401.2,446.40000000000003,344.5
4,2022,3322,2022-04,28.1,34,23.1,479.2,309.2,401.2,446.40000000000003,641.8
4,2022,3322,2022-04,28.1,34,23.1,479.2,309.2,401.2,446.40000000000003,847.7
4,2022,3322,2022-04,28.1,34,23.1,479.2,309.2,401.2,446.40000000000003,216.5
4,2023,489,2023-04,28.543333333333333,34.3,23,445.59999999999997,312,401.2,428.4,439.1
4,2023,489,2023-04,28.543333333333333,34.3,23,445.59999999999997,312,401.2,428.4,333.4
4,2023,489,2023-04,28.543333333333333,34.3,23,445.59999999999997,312,401.2,428.4,330.7
4,2023,489,2023-04,28.543333333333333,34.3,23,445.59999999999997,312,401.2,428.4,597.2
4,2023,489,2023-04,28.543333333333333,34.3,23,445.59999999999997,312,401.2,428.4,768.9
4,2023,489,2023-04,28.543333333333333,34.3,23,445.59999999999997,312,401.2,428.4,251.1
4,2024,1400,2024-04,29.38,35.8,24.2,409.6,215.6,273.6,296,520.9
4,2024,1400,2024-04,29.38,35.8,24.2,409.6,215.6,273.6,296,407.3
4,2024,1400,2024-04,29.38,35.8,24.2,409.6,215.6,273.6,296,405.9
4,2024,1400,2024-04,29.38,35.8,24.2,409.6,215.6,273.6,296,735.7
4,2024,1400,2024-04,29.38,35.8,24.2,409.6,215.6,273.6,296,947.8
4,2024,1400,2024-04,29.38,35.8,24.2,409.6,215.6,273.6,296,331.1
5,2014,1436,2014-05,28.564516129032256,33.8,23,125.8,0,0,0,449.4
5,2014,1436,2014-05,28.564516129032256,33.8,23,125.8,0,0,0,328.6
5,2014,1436,2014-05,28.564516129032256,33.8,23,125.8,0,0,0,323.2
5,2014,1436,2014-05,28.564516129032256,33.8,23,125.8,0,0,0,750.4
5,2014,1436,2014-05,28.564516129032256,33.8,23,125.8,0,0,0,751.5
5,2015,582,2015-05,28.73548387096774,34.2,24,89,0,0,0,433.7
5,2015,582,2015-05,28.73548387096774,34.2,24,89,0,0,0,366.2
5,2015,582,2015-05,28.73548387096774,34.2,24,89,0,0,0,361.1
5,2015,582,2015-05,28.73548387096774,34.2,24,89,0,0,0,611.2
5,2015,582,2015-05,28.73548387096774,34.2,24,89,0,0,0,826.7
5,2015,582,2015-05,28.73548387096774,34.2,24,89,0,0,0,245.9
5,2016,807,2016-05,29.28709677419355,34.6,23.9,193.8,0,0,0,466.6
5,2016,807,2016-05,29.28709677419355,34.6,23.9,193.8,0,0,0,388.1
5,2016,807,2016-05,29.28709677419355,34.6,23.9,193.8,0,0,0,383.5
5,2016,807,2016-05,29.28709677419355,34.6,23.9,193.8,0,0,0,635.2
5,2016,807,2016-05,29.28709677419355,34.6,23.9,193.8,0,0,0,809.8
5,2016,807,2016-05,29.28709677419355,34.6,23.9,193.8,0,0,0,321.8
5,2017,254,2017-05,28.470967741935485,32.8,23.6,191.4,0,0,0,405.9
5,2017,254,2017-05,28.470967741935485,32.8,23.6,191.4,0,0,0,351.4
5,2017,254,2017-05,28.470967741935485,32.8,23.6,191.4,0,0,0,347.7
5,2017,254,2017-05,28.470967741935485,32.8,23.6,191.4,0,0,0,598.9
5,2017,254,2017-05,28.470967741935485,32.8,23.6,191.4,0,0,0,745.9
5,2017,254,2017-05,28.470967741935485,32.8,23.6,191.4,0,0,0,270.3999999999999
5,2018,322,2018-05,28.648387096774194,34.2,23.6,132.2,0,0,0,444.3
5,2018,322,2018-05,28.648387096774194,34.2,23.6,132.2,0,0,0,336.8
5,2018,322,2018-05,28.648387096774194,34.2,23.6,132.2,0,0,0,333.3
5,2018,322,2018-05,28.648387096774194,34.2,23.6,132.2,0,0,0,633.9
5,2018,322,2018-05,28.648387096774194,34.2,23.6,132.2,0,0,0,787.4
5,2018,322,2018-05,28.648387096774194,34.2,23.6,132.2,0,0,0,258.8
5,2019,1569,2019-05,29.261290322580646,34.7,22.8,69,0,0,0,447.8
5,2019,1569,2019-05,29.261290322580646,34.7,22.8,69,0,0,0,351.8
5,2019,1569,2019-05,29.261290322580646,34.7,22.8,69,0,0,0,348.9
5,2019,1569,2019-05,29.261290322580646,34.7,22.8,69,0,0,0,617.9
5,2019,1569,2019-05,29.261290322580646,34.7,22.8,69,0,0,0,791.3
5,2019,1569,2019-05,29.261290322580646,34.7,22.8,69,0,0,0,233.6
5,2020,2384,2020-05,28.912903225806453,34.5,23.6,511.2,352.8,459.2,505.59999999999997,459.7
5,2020,2384,2020-05,28.912903225806453,34.5,23.6,511.2,352.8,459.2,505.59999999999997,337.2
5,2020,2384,2020-05,28.912903225806453,34.5,23.6,511.2,352.8,459.2,505.59999999999997,334.9
5,2020,2384,2020-05,28.912903225806453,34.5,23.6,511.2,352.8,459.2,505.59999999999997,624.4
5,2020,2384,2020-05,28.912903225806453,34.5,23.6,511.2,352.8,459.2,505.59999999999997,838.1
5,2020,2384,2020-05,28.912903225806453,34.5,23.6,511.2,352.8,459.2,505.59999999999997,197
5,2021,457,2021-05,28.703225806451613,33.6,22.9,491.59999999999997,339.6,422,460.8,448.1
5,2021,457,2021-05,28.703225806451613,33.6,22.9,491.59999999999997,339.6,422,460.8,309.8
5,2021,457,2021-05,28.703225806451613,33.6,22.9,491.59999999999997,339.6,422,460.8,307.8
5,2021,457,2021-05,28.703225806451613,33.6,22.9,491.59999999999997,339.6,422,460.8,643.5
5,2021,457,2021-05,28.703225806451613,33.6,22.9,491.59999999999997,339.6,422,460.8,831.8
5,2021,457,2021-05,28.703225806451613,33.6,22.9,491.59999999999997,339.6,422,460.8,214.2
5,2022,5004,2022-05,29.161290322580644,35.4,23.5,204,149.6,172,192,458.2
5,2022,5004,2022-05,29.161290322580644,35.4,23.5,204,149.6,172,192,320.1
5,2022,5004,2022-05,29.161290322580644,35.4,23.5,204,149.6,172,192,319.2
5,2022,5004,2022-05,29.161290322580644,35.4,23.5,204,149.6,172,192,671.2
5,2022,5004,2022-05,29.161290322580644,35.4,23.5,204,149.6,172,192,864
5,2022,5004,2022-05,29.161290322580644,35.4,23.5,204,149.6,172,192,272.8999999999999
5,2023,584,2023-05,29.454838709677418,35,23.4,225.6,166,208.4,218,423.8
5,2023,584,2023-05,29.454838709677418,35,23.4,225.6,166,208.4,218,282.6
5,2023,584,2023-05,29.454838709677418,35,23.4,225.6,166,208.4,218,280.6
5,2023,584,2023-05,29.454838709677418,35,23.4,225.6,166,208.4,218,652.8
5,2023,584,2023-05,29.454838709677418,35,23.4,225.6,166,208.4,218,817.3
5,2023,584,2023-05,29.454838709677418,35,23.4,225.6,166,208.4,218,310.3999999999999
5,2024,1466,2024-05,29.13225806451613,34.1,24.4,452.8,280.4,326.40000000000003,349.6,474
5,2024,1466,2024-05,29.13225806451613,34.1,24.4,452.8,280.4,326.40000000000003,349.6,331.8
5,2024,1466,2024-05,29.13225806451613,34.1,24.4,452.8,280.4,326.40000000000003,349.6,330.3
5,2024,1466,2024-05,29.13225806451613,34.1,24.4,452.8,280.4,326.40000000000003,349.6,661.4
5,2024,1466,2024-05,29.13225806451613,34.1,24.4,452.8,280.4,326.40000000000003,349.6,875.8
